,Year,Player,Year Position,Career Position,Age,Ht(inches),Ht.(cm),Wt.(lbs),Wt.(kgs),DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Game,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
8206,1996.0,Jamie Watson,SF,F,23.0,6-7,201.0,190.0,86.0,22.0,8.0,2.0,27.0,5.0,24.0,48.0,18.0,43.0,0.419,0.45299999999999996,3.0,7.0,0.429,15.0,36.0,0.41700000000000004,9.0,13.0,0.6920000000000001,17.0,30.0,16.0,0.0,217.0,UTA,1972.0,"February 23, 1972",Elm City,North Carolina,University of South Carolina,University of South Carolina,6.9
8207,1997.0,Jamie Watson,SF,F,24.0,6-7,201.0,190.0,86.0,29.0,22.0,4.0,47.0,18.0,33.0,78.0,31.0,72.0,0.431,0.45799999999999996,4.0,12.0,0.33299999999999996,27.0,60.0,0.45,12.0,16.0,0.75,24.0,34.0,23.0,6.0,340.0,TOT,1972.0,"February 23, 1972",Elm City,North Carolina,University of South Carolina,University of South Carolina,10.4
8208,1997.0,Jamie Watson,SF,F,24.0,6-7,201.0,190.0,86.0,14.0,11.0,2.0,18.0,4.0,10.0,33.0,11.0,25.0,0.44,0.46,1.0,3.0,0.33299999999999996,10.0,22.0,0.455,10.0,12.0,0.833,9.0,16.0,13.0,0.0,129.0,UTA,1972.0,"February 23, 1972",Elm City,North Carolina,University of South Carolina,University of South Carolina,11.5
8209,1997.0,Jamie Watson,SF,F,24.0,6-7,201.0,190.0,86.0,15.0,11.0,2.0,29.0,14.0,23.0,45.0,20.0,47.0,0.426,0.457,3.0,9.0,0.33299999999999996,17.0,38.0,0.447,2.0,4.0,0.5,15.0,18.0,10.0,6.0,211.0,DAL,1972.0,"February 23, 1972",Elm City,North Carolina,University of South Carolina,University of South Carolina,9.7
8210,1999.0,Jamie Watson,SF,F,26.0,6-7,201.0,190.0,86.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,3.0,0.0,18.0,MIA,1972.0,"February 23, 1972",Elm City,North Carolina,University of South Carolina,University of South Carolina,1.9
8240,2008.0,Jared Dudley,PF,F-G,22.0,6-7,201.0,225.0,102.0,165.0,55.0,10.0,286.0,121.0,81.0,422.0,163.0,348.0,0.46799999999999997,0.48100000000000004,9.0,41.0,0.22,154.0,307.0,0.502,87.0,118.0,0.737,50.0,128.0,73.0,14.0,1384.0,CHA,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,13.6
8241,2009.0,Jared Dudley,SF,F-G,23.0,6-7,201.0,225.0,102.0,123.0,57.0,8.0,205.0,82.0,56.0,372.0,136.0,285.0,0.47700000000000004,0.528,29.0,74.0,0.392,107.0,211.0,0.507,71.0,105.0,0.6759999999999999,43.0,105.0,68.0,7.0,1155.0,TOT,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,13.5
8242,2009.0,Jared Dudley,SF,F-G,23.0,6-7,201.0,225.0,102.0,34.0,18.0,2.0,59.0,25.0,19.0,108.0,45.0,96.0,0.469,0.484,3.0,8.0,0.375,42.0,88.0,0.47700000000000004,15.0,24.0,0.625,10.0,40.0,20.0,7.0,427.0,CHA,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,10.6
8243,2009.0,Jared Dudley,SF,F-G,23.0,6-7,201.0,225.0,102.0,89.0,39.0,6.0,146.0,57.0,37.0,264.0,91.0,189.0,0.48100000000000004,0.55,26.0,66.0,0.39399999999999996,65.0,123.0,0.528,56.0,81.0,0.691,33.0,65.0,48.0,0.0,728.0,PHO,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,15.2
8244,2010.0,Jared Dudley,SF,F-G,24.0,6-7,201.0,225.0,102.0,182.0,81.0,16.0,281.0,99.0,115.0,674.0,225.0,490.0,0.45899999999999996,0.5820000000000001,120.0,262.0,0.45799999999999996,105.0,228.0,0.461,104.0,138.0,0.754,68.0,162.0,82.0,1.0,1991.0,PHO,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,13.6
8245,2011.0,Jared Dudley,SF,F-G,25.0,6-7,201.0,225.0,102.0,207.0,87.0,20.0,318.0,111.0,108.0,867.0,300.0,629.0,0.47700000000000004,0.56,105.0,253.0,0.415,195.0,376.0,0.519,162.0,218.0,0.743,77.0,139.0,82.0,15.0,2140.0,PHO,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,15.6
8246,2012.0,Jared Dudley,SG,F-G,26.0,6-7,201.0,225.0,102.0,206.0,49.0,19.0,301.0,95.0,112.0,823.0,312.0,643.0,0.485,0.547,80.0,209.0,0.38299999999999995,232.0,434.0,0.535,119.0,164.0,0.726,72.0,107.0,65.0,60.0,2020.0,PHO,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,15.4
8247,2013.0,Jared Dudley,SF,F-G,27.0,6-7,201.0,225.0,102.0,166.0,75.0,8.0,245.0,79.0,203.0,861.0,313.0,669.0,0.46799999999999997,0.547,106.0,271.0,0.391,207.0,398.0,0.52,129.0,162.0,0.7959999999999999,101.0,128.0,79.0,50.0,2170.0,PHO,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,14.9
8248,2014.0,Jared Dudley,SF,F-G,28.0,6-7,201.0,225.0,102.0,124.0,41.0,10.0,160.0,36.0,104.0,511.0,196.0,447.0,0.43799999999999994,0.529,81.0,225.0,0.36,115.0,222.0,0.518,38.0,58.0,0.655,56.0,146.0,74.0,43.0,1729.0,LAC,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,8.9
8249,2015.0,Jared Dudley,SG,F-G,29.0,6-7,201.0,225.0,102.0,175.0,72.0,11.0,220.0,45.0,130.0,518.0,198.0,423.0,0.46799999999999997,0.556,74.0,192.0,0.385,124.0,231.0,0.537,48.0,67.0,0.716,62.0,113.0,72.0,22.0,1717.0,MIL,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,12.3
8250,2016.0,Jared Dudley,PF,F-G,30.0,6-7,201.0,225.0,102.0,232.0,75.0,18.0,286.0,54.0,170.0,638.0,233.0,487.0,0.478,0.581,100.0,238.0,0.42,133.0,249.0,0.534,72.0,98.0,0.735,80.0,190.0,81.0,41.0,2098.0,WAS,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,11.7
8251,2017.0,Jared Dudley,PF,F-G,31.0,6-7,201.0,225.0,102.0,194.0,42.0,16.0,225.0,31.0,121.0,434.0,157.0,346.0,0.45399999999999996,0.565,77.0,203.0,0.379,80.0,143.0,0.5589999999999999,43.0,65.0,0.662,72.0,154.0,64.0,7.0,1362.0,PHO,1985.0,"July 10, 1985",San Diego,California,Boston College,Boston College,10.6
8252,2003.0,Jared Jeffries,SF,F,21.0,6-11,211.0,230.0,104.0,32.0,8.0,5.0,58.0,26.0,16.0,79.0,30.0,63.0,0.47600000000000003,0.5,3.0,6.0,0.5,27.0,57.0,0.474,16.0,29.0,0.552,21.0,28.0,20.0,1.0,292.0,WAS,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,11.1
8253,2004.0,Jared Jeffries,PF,F,22.0,6-11,211.0,230.0,104.0,244.0,48.0,28.0,424.0,180.0,93.0,464.0,177.0,469.0,0.377,0.38299999999999995,5.0,30.0,0.16699999999999998,172.0,439.0,0.392,105.0,171.0,0.614,107.0,212.0,82.0,38.0,1913.0,WAS,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,8.7
8254,2005.0,Jared Jeffries,SF,F,23.0,6-11,211.0,230.0,104.0,222.0,66.0,35.0,374.0,152.0,151.0,523.0,203.0,434.0,0.46799999999999997,0.486,16.0,51.0,0.314,187.0,383.0,0.488,101.0,173.0,0.584,114.0,206.0,77.0,71.0,2007.0,WAS,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,11.2
8255,2006.0,Jared Jeffries,PF,F,24.0,6-11,211.0,230.0,104.0,215.0,58.0,50.0,379.0,164.0,148.0,489.0,187.0,415.0,0.451,0.47,16.0,50.0,0.32,171.0,365.0,0.46799999999999997,99.0,168.0,0.589,99.0,223.0,77.0,77.0,1951.0,WAS,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,11.6
8256,2007.0,Jared Jeffries,SF,F,25.0,6-11,211.0,230.0,104.0,127.0,44.0,30.0,238.0,111.0,67.0,223.0,95.0,206.0,0.461,0.466,2.0,20.0,0.1,93.0,186.0,0.5,31.0,68.0,0.456,61.0,150.0,55.0,43.0,1307.0,NYK,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,8.6
8257,2008.0,Jared Jeffries,SF,F,26.0,6-11,211.0,230.0,104.0,125.0,36.0,23.0,243.0,118.0,66.0,269.0,108.0,270.0,0.4,0.40700000000000003,4.0,25.0,0.16,104.0,245.0,0.424,49.0,93.0,0.527,64.0,132.0,73.0,19.0,1325.0,NYK,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,7.9
8258,2009.0,Jared Jeffries,SF,F,27.0,6-11,211.0,230.0,104.0,103.0,47.0,33.0,231.0,128.0,80.0,296.0,120.0,273.0,0.44,0.441,1.0,12.0,0.083,119.0,261.0,0.456,55.0,90.0,0.611,65.0,153.0,56.0,36.0,1310.0,NYK,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,9.4
8259,2010.0,Jared Jeffries,PF-SF,F,28.0,6-11,211.0,230.0,104.0,158.0,62.0,71.0,288.0,130.0,101.0,372.0,138.0,314.0,0.439,0.473,21.0,71.0,0.29600000000000004,117.0,243.0,0.48100000000000004,75.0,120.0,0.625,76.0,203.0,70.0,37.0,1794.0,TOT,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,9.8
8260,2010.0,Jared Jeffries,PF,F,28.0,6-11,211.0,230.0,104.0,124.0,53.0,58.0,223.0,99.0,83.0,284.0,102.0,230.0,0.44299999999999995,0.48700000000000004,20.0,62.0,0.32299999999999995,82.0,168.0,0.488,60.0,93.0,0.645,62.0,157.0,52.0,37.0,1462.0,NYK,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,9.7
8261,2010.0,Jared Jeffries,SF,F,28.0,6-11,211.0,230.0,104.0,34.0,9.0,13.0,65.0,31.0,18.0,88.0,36.0,84.0,0.429,0.435,1.0,9.0,0.111,35.0,75.0,0.467,15.0,27.0,0.556,14.0,46.0,18.0,0.0,332.0,HOU,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,10.1
8262,2011.0,Jared Jeffries,PF,F,29.0,6-11,211.0,230.0,104.0,54.0,31.0,17.0,116.0,62.0,36.0,74.0,30.0,86.0,0.349,0.36,2.0,9.0,0.222,28.0,77.0,0.364,12.0,29.0,0.414,21.0,75.0,42.0,9.0,601.0,TOT,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,8.0
8263,2011.0,Jared Jeffries,PF,F,29.0,6-11,211.0,230.0,104.0,15.0,7.0,3.0,35.0,20.0,11.0,27.0,11.0,36.0,0.306,0.319,1.0,6.0,0.16699999999999998,10.0,30.0,0.33299999999999996,4.0,10.0,0.4,4.0,21.0,18.0,0.0,138.0,HOU,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,9.5
8264,2011.0,Jared Jeffries,PF,F,29.0,6-11,211.0,230.0,104.0,39.0,24.0,14.0,81.0,42.0,25.0,47.0,19.0,50.0,0.38,0.39,1.0,3.0,0.33299999999999996,18.0,47.0,0.38299999999999995,8.0,19.0,0.42100000000000004,17.0,54.0,24.0,9.0,463.0,NYK,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,7.6
8265,2012.0,Jared Jeffries,PF,F,30.0,6-11,211.0,230.0,104.0,83.0,29.0,25.0,152.0,69.0,26.0,170.0,59.0,144.0,0.41,0.42,3.0,16.0,0.188,56.0,128.0,0.43799999999999994,49.0,72.0,0.6809999999999999,29.0,89.0,39.0,4.0,729.0,NYK,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,10.9
8266,2013.0,Jared Jeffries,PF,F,31.0,6-11,211.0,230.0,104.0,34.0,6.0,6.0,60.0,26.0,14.0,44.0,16.0,54.0,0.29600000000000004,0.29600000000000004,0.0,2.0,0.0,16.0,52.0,0.308,12.0,23.0,0.522,17.0,58.0,38.0,0.0,350.0,POR,1981.0,"November 25, 1981",Bloomington,Indiana,Indiana University,Indiana University,2.4
8269,2013.0,Jared Sullinger,PF,F,20.0,6-9,206.0,260.0,117.0,172.0,22.0,22.0,264.0,92.0,35.0,270.0,111.0,225.0,0.493,0.496,1.0,5.0,0.2,110.0,220.0,0.5,47.0,63.0,0.746,29.0,154.0,45.0,5.0,892.0,BOS,1992.0,"March 4, 1992",Columbus,Ohio,Ohio State University,Ohio State University,13.5
8270,2014.0,Jared Sullinger,PF,F,21.0,6-9,206.0,260.0,117.0,360.0,35.0,49.0,601.0,241.0,118.0,982.0,384.0,899.0,0.42700000000000005,0.45799999999999996,56.0,208.0,0.26899999999999996,328.0,691.0,0.475,158.0,203.0,0.778,119.0,251.0,74.0,44.0,2041.0,BOS,1992.0,"March 4, 1992",Columbus,Ohio,Ohio State University,Ohio State University,16.4
8271,2015.0,Jared Sullinger,PF,F,22.0,6-9,206.0,260.0,117.0,294.0,44.0,42.0,441.0,147.0,134.0,770.0,311.0,708.0,0.439,0.47600000000000003,52.0,184.0,0.28300000000000003,259.0,524.0,0.494,96.0,129.0,0.7440000000000001,78.0,153.0,58.0,49.0,1566.0,BOS,1992.0,"March 4, 1992",Columbus,Ohio,Ohio State University,Ohio State University,17.9
8272,2016.0,Jared Sullinger,PF,F,23.0,6-9,206.0,260.0,117.0,479.0,75.0,47.0,673.0,194.0,187.0,834.0,351.0,806.0,0.435,0.45299999999999996,29.0,103.0,0.282,322.0,703.0,0.45799999999999996,103.0,161.0,0.64,102.0,209.0,81.0,73.0,1915.0,BOS,1992.0,"March 4, 1992",Columbus,Ohio,Ohio State University,Ohio State University,16.7
8273,2017.0,Jared Sullinger,PF,F,24.0,6-9,206.0,260.0,117.0,17.0,4.0,1.0,27.0,10.0,3.0,37.0,15.0,48.0,0.313,0.344,3.0,18.0,0.16699999999999998,12.0,30.0,0.4,4.0,8.0,0.5,4.0,17.0,11.0,1.0,118.0,TOR,1992.0,"March 4, 1992",Columbus,Ohio,Ohio State University,Ohio State University,5.6
8274,2016.0,Jarell Eddie,SF,G-F,24.0,6-7,201.0,218.0,98.0,21.0,5.0,1.0,23.0,2.0,5.0,63.0,20.0,65.0,0.308,0.423,15.0,47.0,0.319,5.0,18.0,0.278,8.0,8.0,1.0,1.0,5.0,26.0,0.0,147.0,WAS,1991.0,"October 30, 1991",Tampa,Florida,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,11.0
8275,2017.0,Jarell Eddie,SF,G-F,25.0,6-7,201.0,218.0,98.0,6.0,1.0,0.0,7.0,1.0,0.0,24.0,6.0,19.0,0.316,0.42100000000000004,4.0,16.0,0.25,2.0,3.0,0.667,8.0,9.0,0.889,1.0,1.0,5.0,0.0,62.0,PHO,1991.0,"October 30, 1991",Tampa,Florida,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,9.7
8276,2016.0,Jarell Martin,PF,F,21.0,6-10,208.0,239.0,108.0,47.0,8.0,7.0,86.0,39.0,15.0,153.0,54.0,116.0,0.466,0.466,0.0,2.0,0.0,54.0,114.0,0.474,45.0,62.0,0.726,19.0,58.0,27.0,0.0,380.0,MEM,1994.0,"May 24, 1994",Baton Rouge,Louisiana,Louisiana State University,Louisiana State University,14.0
8277,2017.0,Jarell Martin,PF,F,22.0,6-10,208.0,239.0,108.0,120.0,17.0,9.0,162.0,42.0,8.0,165.0,58.0,151.0,0.384,0.414,9.0,25.0,0.36,49.0,126.0,0.389,40.0,50.0,0.8,28.0,91.0,42.0,3.0,558.0,MEM,1994.0,"May 24, 1994",Baton Rouge,Louisiana,Louisiana State University,Louisiana State University,8.7
8278,1990.0,Jaren Jackson,SG,G-F,22.0,6-4,193.0,190.0,86.0,8.0,13.0,1.0,24.0,16.0,13.0,67.0,25.0,69.0,0.36200000000000004,0.36200000000000004,0.0,3.0,0.0,25.0,66.0,0.379,17.0,21.0,0.81,18.0,16.0,28.0,0.0,160.0,NJN,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,10.8
8279,1992.0,Jaren Jackson,SG,G-F,24.0,6-4,193.0,190.0,86.0,5.0,2.0,0.0,10.0,5.0,3.0,26.0,11.0,23.0,0.478,0.478,0.0,0.0,,11.0,23.0,0.478,4.0,6.0,0.667,4.0,7.0,5.0,0.0,54.0,GSW,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,12.2
8280,1993.0,Jaren Jackson,SG,G-F,25.0,6-4,193.0,190.0,86.0,20.0,19.0,5.0,39.0,19.0,35.0,131.0,53.0,128.0,0.414,0.42200000000000004,2.0,5.0,0.4,51.0,123.0,0.415,23.0,27.0,0.852,17.0,45.0,34.0,0.0,350.0,LAC,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,11.3
8281,1994.0,Jaren Jackson,SG,G-F,26.0,6-4,193.0,190.0,86.0,11.0,4.0,2.0,17.0,6.0,27.0,80.0,34.0,87.0,0.391,0.391,0.0,6.0,0.0,34.0,81.0,0.42,12.0,14.0,0.857,14.0,20.0,29.0,0.0,187.0,POR,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,9.5
8282,1995.0,Jaren Jackson,SG,G-F,27.0,6-4,193.0,190.0,86.0,24.0,9.0,5.0,42.0,18.0,19.0,70.0,25.0,68.0,0.368,0.397,4.0,15.0,0.267,21.0,53.0,0.396,16.0,24.0,0.667,17.0,33.0,21.0,1.0,257.0,PHI,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,8.7
8283,1996.0,Jaren Jackson,SG,G-F,28.0,6-4,193.0,190.0,86.0,3.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,8.0,10.0,0.8,0.0,5.0,4.0,0.0,33.0,HOU,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,1.5
8284,1997.0,Jaren Jackson,SG,G-F,29.0,6-4,193.0,190.0,86.0,101.0,45.0,16.0,132.0,31.0,65.0,374.0,134.0,329.0,0.40700000000000003,0.488,53.0,158.0,0.335,81.0,171.0,0.474,53.0,69.0,0.768,60.0,131.0,75.0,0.0,1133.0,WSB,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,10.1
8285,1998.0,Jaren Jackson,SG,G-F,30.0,6-4,193.0,190.0,86.0,155.0,60.0,8.0,210.0,55.0,156.0,722.0,258.0,654.0,0.39399999999999996,0.48,112.0,297.0,0.377,146.0,357.0,0.409,94.0,118.0,0.797,104.0,222.0,82.0,45.0,2226.0,SAS,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,9.7
8286,1999.0,Jaren Jackson,SG,G-F,31.0,6-4,193.0,190.0,86.0,78.0,41.0,9.0,99.0,21.0,49.0,301.0,108.0,284.0,0.38,0.474,53.0,147.0,0.361,55.0,137.0,0.401,32.0,39.0,0.821,37.0,63.0,47.0,13.0,861.0,SAS,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,12.5
8287,2000.0,Jaren Jackson,SG,G-F,32.0,6-4,193.0,190.0,86.0,147.0,54.0,7.0,181.0,34.0,118.0,513.0,186.0,488.0,0.381,0.49200000000000005,108.0,306.0,0.353,78.0,182.0,0.429,33.0,51.0,0.647,66.0,157.0,81.0,12.0,1691.0,SAS,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,9.7
8288,2001.0,Jaren Jackson,SG,G-F,33.0,6-4,193.0,190.0,86.0,11.0,5.0,0.0,12.0,1.0,7.0,39.0,16.0,40.0,0.4,0.488,7.0,18.0,0.389,9.0,22.0,0.409,0.0,2.0,0.0,3.0,13.0,16.0,0.0,114.0,SAS,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,10.4
8289,2002.0,Jaren Jackson,SG,G-F,34.0,6-4,193.0,190.0,86.0,16.0,5.0,0.0,17.0,1.0,8.0,39.0,15.0,37.0,0.405,0.5,7.0,20.0,0.35,8.0,17.0,0.47100000000000003,2.0,4.0,0.5,8.0,13.0,9.0,0.0,144.0,ORL,1967.0,"October 27, 1967",New Orleans,Louisiana,Georgetown University,Georgetown University,7.2
8290,2015.0,Jarnell Stokes,PF,F-C,21.0,6-9,206.0,263.0,119.0,18.0,5.0,5.0,34.0,16.0,4.0,57.0,21.0,37.0,0.568,0.568,0.0,0.0,,21.0,37.0,0.568,15.0,28.0,0.536,7.0,25.0,19.0,2.0,126.0,MEM,1994.0,"January 7, 1994",Memphis,Tennessee,University of Tennessee,University of Tennessee,18.6
8291,2016.0,Jarnell Stokes,C,F-C,22.0,6-9,206.0,263.0,119.0,3.0,1.0,0.0,4.0,1.0,1.0,7.0,3.0,5.0,0.6,0.6,0.0,0.0,,3.0,5.0,0.6,1.0,2.0,0.5,0.0,1.0,7.0,0.0,18.0,TOT,1994.0,"January 7, 1994",Memphis,Tennessee,University of Tennessee,University of Tennessee,20.0
8292,2016.0,Jarnell Stokes,C,F-C,22.0,6-9,206.0,263.0,119.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2.0,0.0,4.0,MEM,1994.0,"January 7, 1994",Memphis,Tennessee,University of Tennessee,University of Tennessee,13.6
8293,2016.0,Jarnell Stokes,C,F-C,22.0,6-9,206.0,263.0,119.0,2.0,1.0,0.0,2.0,0.0,1.0,7.0,3.0,5.0,0.6,0.6,0.0,0.0,,3.0,5.0,0.6,1.0,2.0,0.5,0.0,1.0,5.0,0.0,14.0,MIA,1994.0,"January 7, 1994",Memphis,Tennessee,University of Tennessee,University of Tennessee,21.8
8294,2017.0,Jarnell Stokes,C,F-C,23.0,6-9,206.0,263.0,119.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,0.5,0.0,3.0,2.0,0.0,7.0,DEN,1994.0,"January 7, 1994",Memphis,Tennessee,University of Tennessee,University of Tennessee,31.5
8309,2017.0,Jarrod Uthoff,PF,F,23.0,6-9,206.0,221.0,100.0,14.0,2.0,4.0,22.0,8.0,9.0,40.0,16.0,38.0,0.42100000000000004,0.461,3.0,9.0,0.33299999999999996,13.0,29.0,0.44799999999999995,5.0,7.0,0.7140000000000001,3.0,8.0,9.0,0.0,115.0,DAL,1993.0,"May 19, 1993",Cedar Rapids,Iowa,University of Iowa,University of Iowa,13.9
8310,2002.0,Jarron Collins,C,F-C,23.0,6-11,193.0,255.0,88.0,158.0,29.0,22.0,296.0,138.0,58.0,450.0,158.0,343.0,0.461,0.461,0.0,1.0,0.0,158.0,342.0,0.462,134.0,181.0,0.74,56.0,234.0,70.0,68.0,1440.0,UTA,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,11.5
8311,2003.0,Jarron Collins,C,F-C,24.0,6-11,193.0,255.0,88.0,28.0,5.0,6.0,60.0,32.0,14.0,120.0,38.0,86.0,0.442,0.442,0.0,1.0,0.0,38.0,85.0,0.447,44.0,62.0,0.71,19.0,70.0,22.0,7.0,421.0,UTA,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,8.2
8312,2004.0,Jarron Collins,C,F-C,25.0,6-11,193.0,255.0,88.0,199.0,26.0,18.0,316.0,117.0,77.0,482.0,147.0,295.0,0.498,0.498,0.0,1.0,0.0,147.0,294.0,0.5,188.0,262.0,0.718,79.0,255.0,81.0,31.0,1732.0,UTA,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,11.1
8313,2005.0,Jarron Collins,C,F-C,26.0,6-11,193.0,255.0,88.0,107.0,11.0,6.0,164.0,57.0,61.0,213.0,65.0,157.0,0.414,0.414,0.0,1.0,0.0,65.0,156.0,0.41700000000000004,83.0,119.0,0.6970000000000001,34.0,146.0,50.0,38.0,961.0,UTA,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,8.0
8314,2006.0,Jarron Collins,C,F-C,27.0,6-11,193.0,255.0,88.0,199.0,36.0,27.0,333.0,134.0,97.0,415.0,129.0,280.0,0.461,0.461,0.0,0.0,,129.0,280.0,0.461,157.0,219.0,0.7170000000000001,61.0,252.0,79.0,41.0,1730.0,UTA,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,11.0
8315,2007.0,Jarron Collins,C,F-C,28.0,6-11,193.0,255.0,88.0,100.0,13.0,8.0,171.0,71.0,60.0,204.0,75.0,170.0,0.441,0.441,0.0,0.0,,75.0,170.0,0.441,54.0,83.0,0.6509999999999999,37.0,147.0,82.0,9.0,913.0,UTA,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,8.0
8316,2008.0,Jarron Collins,C,F-C,29.0,6-11,193.0,255.0,88.0,76.0,10.0,6.0,116.0,40.0,37.0,118.0,36.0,82.0,0.439,0.439,0.0,1.0,0.0,36.0,81.0,0.444,46.0,74.0,0.622,22.0,106.0,70.0,9.0,702.0,UTA,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,6.1
8317,2009.0,Jarron Collins,C,F-C,30.0,6-11,193.0,255.0,88.0,17.0,2.0,1.0,37.0,20.0,7.0,40.0,16.0,35.0,0.457,0.457,0.0,0.0,,16.0,35.0,0.457,8.0,11.0,0.727,9.0,35.0,26.0,3.0,201.0,UTA,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,5.8
8318,2010.0,Jarron Collins,C,F-C,31.0,6-11,193.0,255.0,88.0,40.0,2.0,3.0,62.0,22.0,6.0,34.0,12.0,31.0,0.387,0.387,0.0,0.0,,12.0,31.0,0.387,10.0,25.0,0.4,10.0,42.0,34.0,10.0,261.0,PHO,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,3.7
8319,2011.0,Jarron Collins,C,F-C,32.0,6-11,193.0,255.0,88.0,10.0,4.0,1.0,24.0,14.0,2.0,19.0,6.0,21.0,0.28600000000000003,0.28600000000000003,0.0,0.0,,6.0,21.0,0.28600000000000003,7.0,10.0,0.7,7.0,29.0,28.0,0.0,181.0,TOT,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,1.6
8320,2011.0,Jarron Collins,C,F-C,32.0,6-11,193.0,255.0,88.0,10.0,4.0,1.0,17.0,7.0,1.0,17.0,5.0,15.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,5.0,15.0,0.33299999999999996,7.0,10.0,0.7,5.0,24.0,23.0,0.0,157.0,LAC,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,1.8
8321,2011.0,Jarron Collins,C,F-C,32.0,6-11,193.0,255.0,88.0,0.0,0.0,0.0,7.0,7.0,1.0,2.0,1.0,6.0,0.16699999999999998,0.16699999999999998,0.0,0.0,,1.0,6.0,0.16699999999999998,0.0,0.0,,2.0,5.0,5.0,0.0,24.0,POR,1973.0,"December 2, 1978",Jacksonville,Florida,Florida State University,Stanford University,0.0
