,Year,Player,Year Position,Career Position,Age,Ht:ins,Ht:cm,Wt:lbs,Wt:kgs,DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Seasom,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
10098,2017.0,Jonathan Gibson,PG,G,29.0,6-2,188.0,185.0,83.0,21.0,8.0,0.0,22.0,1.0,26.0,106.0,35.0,95.0,0.368,0.447,15.0,45.0,0.33299999999999996,20.0,50.0,0.4,21.0,29.0,0.7240000000000001,21.0,21.0,17.0,0.0,231.0,DAL,1987.0,"November 8, 1987",West Covina,California,New Mexico State University,New Mexico State University,9.5
10100,2016.0,Jonathon Simmons,SG,G-F,26.0,6-6,185.0,195.0,83.0,80.0,24.0,5.0,96.0,16.0,58.0,331.0,122.0,242.0,0.504,0.541,18.0,47.0,0.38299999999999995,104.0,195.0,0.5329999999999999,69.0,92.0,0.75,53.0,103.0,55.0,2.0,813.0,SAS,1924.0,"September 14, 1989",Birmingham,Alabama,New York University,University of Houston,11.9
10101,2017.0,Jonathon Simmons,SG,G-F,27.0,6-6,185.0,195.0,83.0,140.0,47.0,25.0,160.0,20.0,126.0,483.0,177.0,421.0,0.42,0.456,30.0,102.0,0.294,147.0,319.0,0.461,99.0,132.0,0.75,76.0,146.0,78.0,8.0,1392.0,SAS,1924.0,"September 14, 1989",Birmingham,Alabama,New York University,University of Houston,9.9
10102,2010.0,Jonny Flynn,PG,G,20.0,6-0,183.0,185.0,83.0,167.0,82.0,2.0,191.0,24.0,356.0,1094.0,397.0,952.0,0.41700000000000004,0.457,77.0,215.0,0.358,320.0,737.0,0.434,223.0,270.0,0.826,233.0,98.0,81.0,81.0,2339.0,MIN,1989.0,"February 6, 1989",Niagara Falls,New York,Syracuse University,Syracuse University,13.0
10103,2011.0,Jonny Flynn,PG,G,21.0,6-0,183.0,185.0,83.0,65.0,34.0,3.0,77.0,12.0,182.0,279.0,108.0,296.0,0.365,0.41700000000000004,31.0,100.0,0.31,77.0,196.0,0.39299999999999996,32.0,42.0,0.762,113.0,58.0,53.0,8.0,983.0,MIN,1989.0,"February 6, 1989",Niagara Falls,New York,Syracuse University,Syracuse University,7.1
10104,2012.0,Jonny Flynn,PG,G,22.0,6-0,183.0,185.0,83.0,31.0,6.0,2.0,39.0,8.0,96.0,131.0,46.0,131.0,0.35100000000000003,0.389,10.0,34.0,0.294,36.0,97.0,0.371,29.0,39.0,0.7440000000000001,36.0,23.0,29.0,1.0,416.0,TOT,1989.0,"February 6, 1989",Niagara Falls,New York,Syracuse University,Syracuse University,11.2
10105,2012.0,Jonny Flynn,PG,G,22.0,6-0,183.0,185.0,83.0,7.0,3.0,1.0,8.0,1.0,28.0,37.0,12.0,41.0,0.293,0.317,2.0,9.0,0.222,10.0,32.0,0.313,11.0,14.0,0.7859999999999999,9.0,8.0,11.0,0.0,135.0,HOU,1989.0,"February 6, 1989",Niagara Falls,New York,Syracuse University,Syracuse University,8.8
10106,2012.0,Jonny Flynn,PG,G,22.0,6-0,183.0,185.0,83.0,24.0,3.0,1.0,31.0,7.0,68.0,94.0,34.0,90.0,0.37799999999999995,0.42200000000000004,8.0,25.0,0.32,26.0,65.0,0.4,18.0,25.0,0.72,27.0,15.0,18.0,1.0,281.0,POR,1989.0,"February 6, 1989",Niagara Falls,New York,Syracuse University,Syracuse University,12.3
10107,2015.0,Jordan Adams,SG,G,20.0,6-5,196.0,209.0,94.0,19.0,16.0,7.0,28.0,9.0,16.0,94.0,35.0,86.0,0.40700000000000003,0.465,10.0,25.0,0.4,25.0,61.0,0.41,14.0,23.0,0.609,14.0,24.0,30.0,0.0,248.0,MEM,1994.0,"July 8, 1994",Atlanta,Georgia,"University of California, Los Angeles","University of California, Los Angeles",12.8
10108,2016.0,Jordan Adams,SG,G,21.0,6-5,196.0,209.0,94.0,2.0,3.0,0.0,2.0,0.0,3.0,7.0,2.0,6.0,0.33299999999999996,0.33299999999999996,0.0,1.0,0.0,2.0,5.0,0.4,3.0,5.0,0.6,2.0,2.0,2.0,0.0,15.0,MEM,1994.0,"July 8, 1994",Atlanta,Georgia,"University of California, Los Angeles","University of California, Los Angeles",17.3
10109,2015.0,Jordan Clarkson,PG,G,22.0,6-5,196.0,194.0,87.0,135.0,51.0,12.0,191.0,56.0,206.0,703.0,267.0,596.0,0.44799999999999995,0.48,38.0,121.0,0.314,229.0,475.0,0.48200000000000004,131.0,158.0,0.8290000000000001,96.0,109.0,59.0,38.0,1476.0,LAL,1992.0,"June 7, 1992",Tampa,Florida,University of Missouri,University of Missouri,16.9
10110,2016.0,Jordan Clarkson,SG,G,23.0,6-5,196.0,194.0,87.0,220.0,88.0,7.0,313.0,93.0,192.0,1225.0,475.0,1098.0,0.433,0.483,111.0,320.0,0.34700000000000003,364.0,778.0,0.46799999999999997,164.0,204.0,0.804,135.0,168.0,79.0,79.0,2552.0,LAL,1992.0,"June 7, 1992",Tampa,Florida,University of Missouri,University of Missouri,14.3
10111,2017.0,Jordan Clarkson,SG,G,24.0,6-5,196.0,194.0,87.0,197.0,88.0,8.0,246.0,49.0,213.0,1205.0,477.0,1071.0,0.445,0.5,117.0,356.0,0.32899999999999996,360.0,715.0,0.503,134.0,168.0,0.7979999999999999,164.0,150.0,82.0,19.0,2397.0,LAL,1992.0,"June 7, 1992",Tampa,Florida,University of Missouri,University of Missouri,13.1
10112,2011.0,Jordan Crawford,SG,G,22.0,6-4,196.0,195.0,95.0,74.0,39.0,3.0,105.0,31.0,117.0,490.0,192.0,500.0,0.384,0.41700000000000004,33.0,128.0,0.258,159.0,372.0,0.42700000000000005,73.0,84.0,0.8690000000000001,83.0,63.0,42.0,18.0,1027.0,TOT,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,11.8
10113,2011.0,Jordan Crawford,SG,G,22.0,6-4,196.0,195.0,95.0,19.0,3.0,0.0,28.0,9.0,15.0,67.0,27.0,77.0,0.35100000000000003,0.409,9.0,27.0,0.33299999999999996,18.0,50.0,0.36,4.0,6.0,0.667,15.0,13.0,16.0,0.0,160.0,ATL,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,7.6
10114,2011.0,Jordan Crawford,SG,G,22.0,6-4,196.0,195.0,95.0,55.0,36.0,3.0,77.0,22.0,102.0,423.0,165.0,423.0,0.39,0.418,24.0,101.0,0.23800000000000002,141.0,322.0,0.43799999999999994,69.0,78.0,0.885,68.0,50.0,26.0,18.0,867.0,WAS,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,12.6
10115,2012.0,Jordan Crawford,SG,G,23.0,6-4,196.0,195.0,95.0,124.0,59.0,5.0,168.0,44.0,190.0,938.0,349.0,872.0,0.4,0.446,79.0,273.0,0.289,270.0,599.0,0.451,161.0,203.0,0.7929999999999999,141.0,111.0,64.0,32.0,1753.0,WAS,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,14.5
10116,2013.0,Jordan Crawford,SG,G,24.0,6-4,196.0,195.0,95.0,165.0,39.0,7.0,209.0,44.0,225.0,814.0,301.0,725.0,0.415,0.47200000000000003,83.0,246.0,0.337,218.0,479.0,0.455,129.0,159.0,0.8109999999999999,141.0,106.0,70.0,14.0,1709.0,TOT,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,13.8
10117,2013.0,Jordan Crawford,SG,G,24.0,6-4,196.0,195.0,95.0,104.0,27.0,5.0,135.0,31.0,157.0,568.0,211.0,508.0,0.415,0.473,59.0,171.0,0.345,152.0,337.0,0.451,87.0,106.0,0.821,97.0,61.0,43.0,12.0,1127.0,WAS,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,14.7
10118,2013.0,Jordan Crawford,SG,G,24.0,6-4,196.0,195.0,95.0,61.0,12.0,2.0,74.0,13.0,68.0,246.0,90.0,217.0,0.415,0.47,24.0,75.0,0.32,66.0,142.0,0.465,42.0,53.0,0.792,44.0,45.0,27.0,2.0,582.0,BOS,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,12.0
10119,2014.0,Jordan Crawford,SG,G,25.0,6-4,196.0,195.0,95.0,155.0,47.0,5.0,183.0,28.0,281.0,890.0,327.0,788.0,0.415,0.47200000000000003,90.0,285.0,0.316,237.0,503.0,0.47100000000000003,146.0,169.0,0.8640000000000001,134.0,120.0,81.0,35.0,1859.0,TOT,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,14.3
10120,2014.0,Jordan Crawford,SG,G,25.0,6-4,196.0,195.0,95.0,102.0,34.0,3.0,120.0,18.0,224.0,536.0,188.0,455.0,0.413,0.46799999999999997,50.0,157.0,0.318,138.0,298.0,0.46299999999999997,110.0,126.0,0.873,84.0,76.0,39.0,35.0,1198.0,BOS,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,15.7
10121,2014.0,Jordan Crawford,SG,G,25.0,6-4,196.0,195.0,95.0,53.0,13.0,2.0,63.0,10.0,57.0,354.0,139.0,333.0,0.41700000000000004,0.47700000000000004,40.0,128.0,0.313,99.0,205.0,0.483,36.0,43.0,0.8370000000000001,50.0,44.0,42.0,0.0,661.0,GSW,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,11.9
10122,2017.0,Jordan Crawford,SG,G,28.0,6-4,196.0,195.0,95.0,30.0,11.0,2.0,34.0,4.0,57.0,267.0,105.0,218.0,0.48200000000000004,0.5670000000000001,37.0,95.0,0.389,68.0,123.0,0.5529999999999999,20.0,26.0,0.769,25.0,30.0,19.0,0.0,442.0,NOP,1986.0,"October 23, 1988",Detroit,Michigan,University of Kentucky,Xavier University,17.6
10123,2007.0,Jordan Farmar,PG,G,20.0,6-2,188.0,180.0,81.0,97.0,44.0,7.0,119.0,22.0,137.0,320.0,124.0,294.0,0.42200000000000004,0.498,45.0,137.0,0.32799999999999996,79.0,157.0,0.503,27.0,38.0,0.711,73.0,77.0,72.0,2.0,1090.0,LAL,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",10.8
10124,2008.0,Jordan Farmar,PG,G,21.0,6-2,188.0,180.0,81.0,144.0,77.0,5.0,183.0,39.0,225.0,749.0,291.0,631.0,0.461,0.552,114.0,307.0,0.371,177.0,324.0,0.546,53.0,78.0,0.679,108.0,105.0,82.0,0.0,1690.0,LAL,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",15.4
10125,2009.0,Jordan Farmar,PG,G,22.0,6-2,188.0,180.0,81.0,95.0,57.0,10.0,117.0,22.0,155.0,416.0,161.0,412.0,0.391,0.45,49.0,146.0,0.336,112.0,266.0,0.42100000000000004,45.0,77.0,0.584,87.0,105.0,65.0,0.0,1192.0,LAL,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",9.9
10126,2010.0,Jordan Farmar,PG,G,23.0,6-2,188.0,180.0,81.0,117.0,52.0,11.0,131.0,14.0,127.0,591.0,224.0,515.0,0.435,0.518,86.0,229.0,0.376,138.0,286.0,0.483,57.0,85.0,0.6709999999999999,72.0,109.0,82.0,0.0,1474.0,LAL,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",12.3
10127,2011.0,Jordan Farmar,PG,G,24.0,6-2,188.0,180.0,81.0,149.0,62.0,6.0,173.0,24.0,368.0,701.0,255.0,651.0,0.392,0.475,109.0,304.0,0.359,146.0,347.0,0.42100000000000004,82.0,100.0,0.82,139.0,128.0,73.0,18.0,1796.0,NJN,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",14.1
10128,2012.0,Jordan Farmar,PG,G,25.0,6-2,188.0,180.0,81.0,54.0,24.0,2.0,61.0,7.0,129.0,406.0,147.0,315.0,0.467,0.5539999999999999,55.0,125.0,0.44,92.0,190.0,0.484,57.0,63.0,0.905,68.0,49.0,39.0,5.0,831.0,NJN,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",17.4
10129,2014.0,Jordan Farmar,PG,G,27.0,6-2,188.0,180.0,81.0,84.0,38.0,8.0,104.0,20.0,199.0,416.0,151.0,364.0,0.415,0.511,70.0,160.0,0.43799999999999994,81.0,204.0,0.397,44.0,59.0,0.746,95.0,65.0,41.0,5.0,912.0,LAL,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",15.0
10130,2015.0,Jordan Farmar,PG,G,28.0,6-2,188.0,180.0,81.0,34.0,20.0,5.0,42.0,8.0,67.0,167.0,61.0,158.0,0.386,0.49700000000000005,35.0,97.0,0.361,26.0,61.0,0.426,10.0,11.0,0.909,32.0,52.0,36.0,0.0,529.0,LAC,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",9.9
10131,2016.0,Jordan Farmar,PG,G,29.0,6-2,188.0,180.0,81.0,21.0,15.0,2.0,25.0,4.0,37.0,110.0,42.0,100.0,0.42,0.5,16.0,45.0,0.35600000000000004,26.0,55.0,0.473,10.0,10.0,1.0,18.0,22.0,12.0,10.0,291.0,MEM,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",13.2
10132,2017.0,Jordan Farmar,PG,G,30.0,6-2,188.0,180.0,81.0,2.0,2.0,0.0,3.0,1.0,9.0,12.0,4.0,12.0,0.33299999999999996,0.5,4.0,9.0,0.444,0.0,3.0,0.0,0.0,0.0,,3.0,1.0,2.0,0.0,35.0,SAC,1986.0,"November 30, 1986",Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",14.4
10133,2012.0,Jordan Hamilton,SF,G-F,21.0,6-7,178.0,220.0,72.0,51.0,4.0,3.0,62.0,11.0,20.0,115.0,48.0,111.0,0.43200000000000005,0.509,17.0,47.0,0.36200000000000004,31.0,64.0,0.484,2.0,5.0,0.4,16.0,15.0,26.0,2.0,258.0,DEN,1948.0,"October 6, 1990",Lexington,Kentucky,University of North Texas,University of Texas at Austin,13.9
10134,2013.0,Jordan Hamilton,SF,G-F,22.0,6-7,178.0,220.0,72.0,63.0,15.0,8.0,95.0,32.0,23.0,208.0,84.0,201.0,0.418,0.485,27.0,73.0,0.37,57.0,128.0,0.445,13.0,26.0,0.5,19.0,24.0,40.0,1.0,397.0,DEN,1948.0,"October 6, 1990",Lexington,Kentucky,University of North Texas,University of Texas at Austin,16.9
10135,2014.0,Jordan Hamilton,SF,G-F,23.0,6-7,178.0,220.0,72.0,162.0,44.0,20.0,194.0,32.0,52.0,404.0,147.0,376.0,0.391,0.484,70.0,198.0,0.354,77.0,178.0,0.433,40.0,51.0,0.784,46.0,67.0,60.0,12.0,1019.0,TOT,1948.0,"October 6, 1990",Lexington,Kentucky,University of North Texas,University of Texas at Austin,12.7
10136,2014.0,Jordan Hamilton,SF,G-F,23.0,6-7,178.0,220.0,72.0,110.0,31.0,13.0,133.0,23.0,34.0,266.0,99.0,254.0,0.39,0.478,45.0,129.0,0.349,54.0,125.0,0.43200000000000005,23.0,31.0,0.742,27.0,31.0,39.0,11.0,670.0,DEN,1948.0,"October 6, 1990",Lexington,Kentucky,University of North Texas,University of Texas at Austin,13.2
10137,2014.0,Jordan Hamilton,SF,G-F,23.0,6-7,178.0,220.0,72.0,52.0,13.0,7.0,61.0,9.0,18.0,138.0,48.0,122.0,0.39299999999999996,0.496,25.0,69.0,0.36200000000000004,23.0,53.0,0.434,17.0,20.0,0.85,19.0,36.0,21.0,1.0,349.0,HOU,1948.0,"October 6, 1990",Lexington,Kentucky,University of North Texas,University of Texas at Austin,11.7
10138,2015.0,Jordan Hamilton,SF,G-F,24.0,6-7,178.0,220.0,72.0,14.0,2.0,0.0,16.0,2.0,7.0,38.0,14.0,35.0,0.4,0.5429999999999999,10.0,21.0,0.47600000000000003,4.0,14.0,0.28600000000000003,0.0,0.0,,4.0,14.0,14.0,2.0,122.0,LAC,1948.0,"October 6, 1990",Lexington,Kentucky,University of North Texas,University of Texas at Austin,8.3
10139,2016.0,Jordan Hamilton,SF,G-F,25.0,6-7,178.0,220.0,72.0,50.0,8.0,3.0,62.0,12.0,25.0,125.0,49.0,116.0,0.42200000000000004,0.478,13.0,45.0,0.289,36.0,71.0,0.507,14.0,21.0,0.667,17.0,24.0,11.0,4.0,304.0,NOP,1948.0,"October 6, 1990",Lexington,Kentucky,University of North Texas,University of Texas at Austin,12.4
10152,2016.0,Jordan McRae,PG,G,24.0,6-6,198.0,185.0,83.0,16.0,3.0,1.0,20.0,4.0,25.0,99.0,34.0,78.0,0.436,0.5,10.0,22.0,0.455,24.0,56.0,0.429,21.0,28.0,0.75,15.0,17.0,22.0,1.0,195.0,TOT,1991.0,"March 28, 1991",Savannah,Georgia,University of Tennessee,University of Tennessee,14.2
10153,2016.0,Jordan McRae,PG,G,24.0,6-6,198.0,185.0,83.0,6.0,3.0,0.0,8.0,2.0,10.0,37.0,11.0,26.0,0.423,0.48100000000000004,3.0,11.0,0.273,8.0,15.0,0.5329999999999999,12.0,15.0,0.8,6.0,7.0,7.0,0.0,82.0,PHO,1991.0,"March 28, 1991",Savannah,Georgia,University of Tennessee,University of Tennessee,14.2
10154,2016.0,Jordan McRae,PG,G,24.0,6-6,198.0,185.0,83.0,10.0,0.0,1.0,12.0,2.0,15.0,62.0,23.0,52.0,0.442,0.51,7.0,11.0,0.636,16.0,41.0,0.39,9.0,13.0,0.6920000000000001,9.0,10.0,15.0,1.0,113.0,CLE,1991.0,"March 28, 1991",Savannah,Georgia,University of Tennessee,University of Tennessee,14.2
10155,2017.0,Jordan McRae,SG,G,25.0,6-6,198.0,185.0,83.0,34.0,8.0,6.0,40.0,6.0,19.0,161.0,58.0,150.0,0.387,0.447,18.0,51.0,0.353,40.0,99.0,0.40399999999999997,27.0,34.0,0.794,14.0,31.0,37.0,4.0,384.0,CLE,1991.0,"March 28, 1991",Savannah,Georgia,University of Tennessee,University of Tennessee,9.7
10159,2014.0,Jorge Gutierrez,PG,G,25.0,6-3,190.0,191.0,86.0,19.0,10.0,1.0,22.0,3.0,30.0,62.0,25.0,54.0,0.46299999999999997,0.491,3.0,12.0,0.25,22.0,42.0,0.524,9.0,12.0,0.75,14.0,37.0,15.0,2.0,244.0,BRK,1988.0,"December 27, 1988",Chihuahua,Mexico,University of California,University of California,8.7
10160,2015.0,Jorge Gutierrez,PG,G,26.0,6-3,190.0,191.0,86.0,20.0,6.0,0.0,25.0,5.0,22.0,53.0,22.0,41.0,0.537,0.537,0.0,3.0,0.0,22.0,38.0,0.579,9.0,13.0,0.6920000000000001,12.0,25.0,20.0,1.0,175.0,TOT,1988.0,"December 27, 1988",Chihuahua,Mexico,University of California,University of California,11.0
10161,2015.0,Jorge Gutierrez,PG,G,26.0,6-3,190.0,191.0,86.0,7.0,1.0,0.0,7.0,0.0,7.0,16.0,7.0,14.0,0.5,0.5,0.0,1.0,0.0,7.0,13.0,0.5379999999999999,2.0,3.0,0.667,3.0,9.0,10.0,0.0,44.0,BRK,1988.0,"December 27, 1988",Chihuahua,Mexico,University of California,University of California,10.9
10162,2015.0,Jorge Gutierrez,PG,G,26.0,6-3,190.0,191.0,86.0,13.0,5.0,0.0,18.0,5.0,15.0,37.0,15.0,27.0,0.556,0.556,0.0,2.0,0.0,15.0,25.0,0.6,7.0,10.0,0.7,9.0,16.0,10.0,1.0,131.0,MIL,1988.0,"December 27, 1988",Chihuahua,Mexico,University of California,University of California,11.1
10163,2016.0,Jorge Gutierrez,PG,G,27.0,6-3,190.0,191.0,86.0,7.0,3.0,0.0,7.0,0.0,17.0,22.0,6.0,11.0,0.545,0.545,0.0,2.0,0.0,6.0,9.0,0.667,10.0,11.0,0.909,6.0,3.0,12.0,0.0,63.0,CHO,1988.0,"December 27, 1988",Chihuahua,Mexico,University of California,University of California,19.1
10166,1983.0,Jose Slaughter,SG,G,22.0,6-5,196.0,205.0,92.0,34.0,36.0,7.0,68.0,34.0,52.0,225.0,89.0,238.0,0.374,0.39299999999999996,9.0,41.0,0.22,80.0,197.0,0.406,38.0,59.0,0.644,42.0,93.0,63.0,1.0,515.0,IND,1960.0,"September 9, 1960",Los Angeles,California,University of Portland,University of Portland,10.5
10167,2002.0,Joseph Forte,SG,G,20.0,6-4,193.0,194.0,87.0,5.0,2.0,0.0,6.0,1.0,6.0,6.0,1.0,12.0,0.083,0.083,0.0,3.0,0.0,1.0,9.0,0.111,4.0,4.0,1.0,3.0,1.0,8.0,0.0,39.0,BOS,1981.0,"March 23, 1981",Atlanta,Georgia,University of North Carolina,University of North Carolina,2.8
10168,2003.0,Joseph Forte,SG,G,21.0,6-4,193.0,194.0,87.0,7.0,4.0,0.0,11.0,4.0,11.0,24.0,10.0,35.0,0.28600000000000003,0.28600000000000003,0.0,3.0,0.0,10.0,32.0,0.313,4.0,6.0,0.667,10.0,6.0,17.0,0.0,86.0,SEA,1981.0,"March 23, 1981",Atlanta,Georgia,University of North Carolina,University of North Carolina,3.4
10169,2013.0,Josh Akognon,PG,G,26.0,5-11,180.0,185.0,83.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,4.0,0.5,0.625,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,0.0,9.0,DAL,1986.0,"February 10, 1986",Greenbrae,California,"California State University, Fullerton","California State University, Fullerton",15.3
10174,2005.0,Josh Childress,SG,G-F,21.0,6-8,203.0,210.0,95.0,287.0,74.0,35.0,482.0,195.0,151.0,807.0,302.0,642.0,0.47,0.48100000000000004,13.0,56.0,0.23199999999999998,289.0,586.0,0.493,190.0,231.0,0.823,106.0,184.0,80.0,44.0,2376.0,ATL,1983.0,"June 20, 1983",Harbor City,California,Stanford University,Stanford University,15.2
10175,2006.0,Josh Childress,SF,G-F,22.0,6-8,203.0,210.0,95.0,253.0,86.0,39.0,387.0,134.0,131.0,742.0,278.0,504.0,0.552,0.583,32.0,65.0,0.49200000000000005,246.0,439.0,0.56,154.0,201.0,0.7659999999999999,101.0,184.0,74.0,10.0,2249.0,ATL,1983.0,"June 20, 1983",Harbor City,California,Stanford University,Stanford University,15.8
10176,2007.0,Josh Childress,SG,G-F,23.0,6-8,203.0,210.0,95.0,217.0,58.0,36.0,340.0,123.0,127.0,715.0,261.0,518.0,0.504,0.529,26.0,77.0,0.33799999999999997,235.0,441.0,0.5329999999999999,167.0,210.0,0.795,80.0,118.0,55.0,13.0,2024.0,ATL,1983.0,"June 20, 1983",Harbor City,California,Stanford University,Stanford University,16.2
10177,2008.0,Josh Childress,SF,G-F,24.0,6-8,203.0,210.0,95.0,199.0,71.0,43.0,373.0,174.0,117.0,898.0,327.0,573.0,0.5710000000000001,0.59,22.0,60.0,0.36700000000000005,305.0,513.0,0.595,222.0,275.0,0.807,98.0,129.0,76.0,0.0,2274.0,ATL,1983.0,"June 20, 1983",Harbor City,California,Stanford University,Stanford University,17.8
10178,2011.0,Josh Childress,SG,G-F,27.0,6-8,203.0,210.0,95.0,86.0,33.0,23.0,155.0,69.0,42.0,272.0,121.0,214.0,0.565,0.568,1.0,16.0,0.063,120.0,198.0,0.606,29.0,59.0,0.49200000000000005,44.0,68.0,54.0,3.0,894.0,PHO,1983.0,"June 20, 1983",Harbor City,California,Stanford University,Stanford University,13.0
10179,2012.0,Josh Childress,SF,G-F,28.0,6-8,203.0,210.0,95.0,64.0,14.0,6.0,95.0,31.0,34.0,100.0,48.0,99.0,0.485,0.505,4.0,24.0,0.16699999999999998,44.0,75.0,0.5870000000000001,0.0,2.0,0.0,9.0,38.0,34.0,0.0,491.0,PHO,1983.0,"June 20, 1983",Harbor City,California,Stanford University,Stanford University,11.1
10180,2013.0,Josh Childress,SF,G-F,29.0,6-8,203.0,210.0,95.0,9.0,2.0,2.0,15.0,6.0,5.0,14.0,6.0,21.0,0.28600000000000003,0.31,1.0,3.0,0.33299999999999996,5.0,18.0,0.278,1.0,2.0,0.5,0.0,3.0,14.0,0.0,100.0,BRK,1983.0,"June 20, 1983",Harbor City,California,Stanford University,Stanford University,7.0
10181,2014.0,Josh Childress,SF,G-F,30.0,6-8,203.0,210.0,95.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,4.0,0.0,24.0,NOP,1983.0,"June 20, 1983",Harbor City,California,Stanford University,Stanford University,3.9
10193,2004.0,Josh Howard,SF,F-G,23.0,6-7,201.0,210.0,95.0,219.0,69.0,54.0,368.0,149.0,97.0,575.0,229.0,532.0,0.43,0.449,20.0,66.0,0.303,209.0,466.0,0.44799999999999995,97.0,138.0,0.703,67.0,168.0,67.0,29.0,1589.0,DAL,1980.0,"April 28, 1980",Winston-Salem,North Carolina,Wake Forest University,Wake Forest University,15.7
10194,2005.0,Josh Howard,SF,F-G,24.0,6-7,201.0,210.0,95.0,315.0,116.0,49.0,484.0,169.0,109.0,958.0,377.0,793.0,0.475,0.49700000000000005,34.0,115.0,0.29600000000000004,343.0,678.0,0.506,170.0,232.0,0.733,122.0,211.0,76.0,76.0,2446.0,DAL,1980.0,"April 28, 1980",Winston-Salem,North Carolina,Wake Forest University,Wake Forest University,15.8
10195,2006.0,Josh Howard,SF,F-G,25.0,6-7,201.0,210.0,95.0,248.0,68.0,26.0,371.0,123.0,111.0,923.0,350.0,743.0,0.47100000000000003,0.489,27.0,63.0,0.429,323.0,680.0,0.475,196.0,267.0,0.7340000000000001,79.0,167.0,59.0,58.0,1915.0,DAL,1980.0,"April 28, 1980",Winston-Salem,North Carolina,Wake Forest University,Wake Forest University,19.3
10196,2007.0,Josh Howard,SF,F-G,26.0,6-7,201.0,210.0,95.0,345.0,82.0,56.0,475.0,130.0,127.0,1321.0,493.0,1075.0,0.45899999999999996,0.501,92.0,239.0,0.385,401.0,836.0,0.48,243.0,294.0,0.8270000000000001,123.0,180.0,70.0,69.0,2455.0,DAL,1980.0,"April 28, 1980",Winston-Salem,North Carolina,Wake Forest University,Wake Forest University,20.0
10197,2008.0,Josh Howard,SF,F-G,27.0,6-7,201.0,210.0,95.0,412.0,59.0,32.0,532.0,120.0,164.0,1513.0,567.0,1247.0,0.455,0.48200000000000004,67.0,210.0,0.319,500.0,1037.0,0.48200000000000004,312.0,384.0,0.813,114.0,202.0,76.0,76.0,2757.0,DAL,1980.0,"April 28, 1980",Winston-Salem,North Carolina,Wake Forest University,Wake Forest University,18.3
10198,2009.0,Josh Howard,SF,F-G,28.0,6-7,201.0,210.0,95.0,204.0,55.0,30.0,263.0,59.0,83.0,936.0,353.0,783.0,0.451,0.488,58.0,168.0,0.345,295.0,615.0,0.48,172.0,220.0,0.782,89.0,135.0,52.0,51.0,1663.0,DAL,1980.0,"April 28, 1980",Winston-Salem,North Carolina,Wake Forest University,Wake Forest University,17.0
10199,2010.0,Josh Howard,SF,F-G,29.0,6-7,201.0,210.0,95.0,95.0,26.0,11.0,125.0,30.0,48.0,446.0,157.0,388.0,0.405,0.434,23.0,86.0,0.267,134.0,302.0,0.444,109.0,139.0,0.784,46.0,91.0,35.0,12.0,918.0,TOT,1980.0,"April 28, 1980",Winston-Salem,North Carolina,Wake Forest University,Wake Forest University,12.7
